id;nom;n;k;amax;Run;nbLevel;graine;ite0;score0;CPU0;start;ite;score;CPU;
8;segmentation;2100;30;210;13;8;16828;46;3447534.13170919;0.507029;7;71;3520576.809681;0.419024;
8;segmentation;2100;30;210;14;8;9962;38;3559567.6498021;0.377022;7;73;3688301.35699259;0.453026;
8;segmentation;2100;30;210;15;8;492;26;3625481.10483765;0.341019;7;92;3514587.5448582;0.516029;
8;segmentation;2100;30;210;16;8;2996;18;3598439.0756487;0.213012;7;78;3412401.66540025;0.440025;
8;segmentation;2100;30;210;17;8;11943;29;3600380.12085656;0.312018;7;77;3402819.08990986;0.460026;
8;segmentation;2100;30;210;18;8;4828;37;3634488.49225349;0.377022;7;71;3470489.76923964;0.389022;
8;segmentation;2100;30;210;19;8;5437;27;3506961.35999451;0.300017;7;56;3629928.73175154;0.34602;
8;segmentation;2100;30;210;20;8;32392;23;3367678.73400459;0.254014;7;76;3494435.69524133;0.445026;
8;segmentation;2100;30;210;21;8;14605;24;3809242.13177508;0.292017;7;56;3473207.14474728;0.35202;
8;segmentation;2100;30;210;22;8;3903;38;3537187.82532384;0.35502;7;48;3615284.79563216;0.316018;
8;segmentation;2100;30;210;23;8;154;36;3539451.77465038;0.405023;7;64;3744655.12361925;0.409023;
8;segmentation;2100;30;210;24;8;293;22;3850700.04599145;0.257015;7;70;3515952.38222184;0.401023;
8;segmentation;2100;30;210;25;8;12383;19;3728872.10759467;0.235013;7;54;3567191.61469493;0.335019;
8;segmentation;2100;30;210;26;8;17422;33;3507692.30034336;0.412024;7;67;3532900.9438725;0.374021;
8;segmentation;2100;30;210;27;8;18717;37;3805242.05047163;0.379022;7;38;3705311.96903844;0.272016;
8;segmentation;2100;30;210;28;8;19719;33;3657567.96329809;0.337019;7;70;3735293.84645256;0.463026;
8;segmentation;2100;30;210;29;8;19896;23;4178716.43948731;0.294017;7;50;3636801.61933638;0.34602;
8;segmentation;2100;30;210;30;8;5448;40;3601212.54900059;0.426024;7;71;3595252.5085101;0.464027;
8;segmentation;2100;30;210;31;8;21727;36;3626959.10669915;0.359021;7;66;3526543.75094123;0.400023;
8;segmentation;2100;30;210;32;8;14772;18;3433853.74987118;0.215012;7;70;3551151.52401085;0.419024;
8;segmentation;2100;30;210;33;8;11539;15;3615068.47091679;0.187011;7;90;3520667.99830982;0.494028;
8;segmentation;2100;30;210;34;8;1870;20;3570627.95623723;0.246014;7;54;3497660.15426544;0.359021;
8;segmentation;2100;30;210;35;8;19913;26;3500569.46162563;0.292017;7;75;3542976.97247794;0.503029;
8;segmentation;2100;30;210;36;8;25668;34;3551548.34114464;0.414024;7;62;3622642.58762094;0.385022;
8;segmentation;2100;30;210;37;8;26300;27;3323800.22225615;0.322018;7;65;3528706.82057922;0.411024;
8;segmentation;2100;30;210;38;8;17036;29;3489625.47984514;0.331019;7;78;3607153.08251033;0.448025;
8;segmentation;2100;30;210;39;8;9895;36;3636268.27621803;0.386022;7;63;3659258.86213545;0.367021;
8;segmentation;2100;30;210;40;8;28704;28;3736403.31223618;0.337019;7;59;3743837.84035707;0.363021;
8;segmentation;2100;30;210;41;8;23812;18;3692613.37889352;0.236013;7;55;3570886.10016457;0.34502;
8;segmentation;2100;30;210;42;8;31323;22;3571106.64813147;0.257015;7;46;3968000.50979842;0.317018;
8;segmentation;2100;30;210;43;8;30334;22;3639706.41153023;0.264015;7;53;3424082.38711189;0.334019;
8;segmentation;2100;30;210;44;8;17674;22;3530153.37846626;0.260015;7;54;3498813.77449114;0.337019;
8;segmentation;2100;30;210;45;8;4665;24;3495709.15920197;0.298017;7;61;3608996.06566565;0.376022;
8;segmentation;2100;30;210;46;8;15142;29;3544034.24262877;0.363021;7;43;3572972.04622174;0.300017;
8;segmentation;2100;30;210;47;8;7712;18;3600426.39845768;0.227013;7;49;3515800.23099481;0.33802;
8;segmentation;2100;30;210;48;8;28254;17;3729451.28266886;0.225013;7;90;3659640.76268005;0.509029;
8;segmentation;2100;30;210;49;8;6869;44;3611325.53667799;0.35402;7;56;3673885.54345608;0.327019;
8;segmentation;2100;30;210;50;8;25548;25;3735423.39633291;0.330019;7;51;3755841.7482256;0.35502;
8;segmentation;2100;30;210;51;8;27645;32;3482841.52897929;0.332019;7;67;3485065.51217072;0.402023;
8;segmentation;2100;30;210;52;8;32663;35;3478745.6975202;0.35202;7;101;3518546.11987963;0.552032;
8;segmentation;2100;30;210;53;8;32758;35;3593514.93202198;0.377022;7;64;3493964.19319747;0.400023;
8;segmentation;2100;30;210;54;8;20038;29;3682572.9864116;0.360021;7;76;3605550.93345453;0.459026;
8;segmentation;2100;30;210;55;8;12860;31;3496541.72039452;0.362021;7;57;3582145.15965;0.370021;
8;segmentation;2100;30;210;56;8;8724;15;3681908.82730419;0.187011;7;62;3581347.40549487;0.385022;
8;segmentation;2100;30;210;57;8;9742;45;3466493.41385839;0.477027;7;49;3558881.24645575;0.34502;
8;segmentation;2100;30;210;58;8;27530;34;3483489.91259604;0.423024;7;82;3550561.61055177;0.579034;
8;segmentation;2100;30;210;59;8;779;32;3546844.8536748;0.365021;7;70;3556800.97579144;0.391022;
8;segmentation;2100;30;210;60;8;12317;35;3556750.32472129;0.386022;7;64;3542882.6103184;0.365021;
8;segmentation;2100;30;210;61;8;3036;19;3442129.68274237;0.250014;7;77;3560733.01864016;0.52703;
8;segmentation;2100;30;210;62;8;22191;25;3422081.52067781;0.288017;7;54;3510091.43896671;0.35002;
8;segmentation;2100;30;210;63;8;1843;18;3486974.90774954;0.224013;7;52;3548994.28590582;0.330019;
8;segmentation;2100;30;210;64;8;289;27;3485238.51172983;0.313018;7;78;3668801.37731201;0.475027;
8;segmentation;2100;30;210;65;8;30107;40;3581089.20863002;0.448026;7;61;3611780.03167573;0.412024;
8;segmentation;2100;30;210;66;8;9041;20;3577003.75876231;0.258015;7;85;3578653.53628226;0.460026;
8;segmentation;2100;30;210;67;8;8943;21;3605167.43141107;0.255015;7;62;3646407.2792425;0.395023;
8;segmentation;2100;30;210;68;8;19265;29;3606249.16676512;0.35502;7;64;3658094.98793249;0.399023;
8;segmentation;2100;30;210;69;8;22649;27;3327482.62296341;0.310018;7;51;3544006.5676832;0.34602;
8;segmentation;2100;30;210;70;8;27447;22;3565466.01527216;0.260015;7;65;3536218.36866983;0.407023;
8;segmentation;2100;30;210;71;8;23806;20;3922229.18025599;0.260015;7;59;3584182.35759359;0.398023;
8;segmentation;2100;30;210;72;8;15891;20;3560728.3836046;0.272016;7;64;3751790.28528483;0.414024;
8;segmentation;2100;30;210;73;8;6730;19;3969019.49087451;0.248014;7;62;3674154.93959887;0.35802;
8;segmentation;2100;30;210;74;8;24371;15;3655262.48284326;0.197011;7;54;3591939.21337948;0.366021;
8;segmentation;2100;30;210;75;8;15351;22;3527878.91284226;0.250014;7;91;3604154.28369148;0.494028;
8;segmentation;2100;30;210;76;8;15007;41;3553332.152891;0.367021;7;70;3515189.25750659;0.418024;
8;segmentation;2100;30;210;77;8;31102;22;3453180.77293348;0.267015;7;73;3585871.57306996;0.461026;
8;segmentation;2100;30;210;78;8;24394;28;3694688.49733647;0.288017;7;55;3645480.22562716;0.370021;
8;segmentation;2100;30;210;79;8;3549;23;3698381.28584237;0.260015;7;62;3559258.66802773;0.380022;
8;segmentation;2100;30;210;80;8;19630;28;3605943.81105204;0.316018;7;62;3679195.72324482;0.376022;
8;segmentation;2100;30;210;81;8;12624;22;3568279.54646023;0.272016;7;74;3660569.49932414;0.464027;
8;segmentation;2100;30;210;82;8;24085;25;3648616.89431017;0.265015;7;74;3600516.78819161;0.421024;
8;segmentation;2100;30;210;83;8;19955;24;3693546.47548418;0.291017;7;66;3619895.85617094;0.374021;
8;segmentation;2100;30;210;84;8;18757;19;3521913.61483404;0.239014;7;45;3606409.06298841;0.316018;
8;segmentation;2100;30;210;85;8;11841;26;3459737.27294846;0.281016;7;60;3685302.73675173;0.372022;
8;segmentation;2100;30;210;86;8;4967;21;3499181.43897146;0.269015;7;69;3574506.12343807;0.386022;
8;segmentation;2100;30;210;87;8;7377;18;3471904.57575015;0.237013;7;52;3406506.72441972;0.331019;
8;segmentation;2100;30;210;88;8;13932;19;3720055.24757972;0.241014;7;75;3652374.98112823;0.424024;
8;segmentation;2100;30;210;89;8;26309;32;3619686.39879371;0.34402;7;62;3603593.34622871;0.397023;
8;segmentation;2100;30;210;90;8;16945;47;3763346.71990591;0.479027;7;58;3685531.27690025;0.34602;
8;segmentation;2100;30;210;91;8;32440;22;3607364.14917713;0.268015;7;61;3543576.46967006;0.371022;
8;segmentation;2100;30;210;92;8;24627;27;3499801.61880272;0.300017;7;53;3588794.0210853;0.35002;
8;segmentation;2100;30;210;93;8;11324;20;3529290.00236855;0.233013;7;63;3413681.43944715;0.384022;
8;segmentation;2100;30;210;94;8;5538;21;3376679.03569987;0.241014;7;79;3654629.3541134;0.423024;
8;segmentation;2100;30;210;95;8;21539;22;3485650.45107343;0.267015;7;56;3437461.38872024;0.35302;
8;segmentation;2100;30;210;96;8;16119;20;3803301.11842276;0.229013;7;56;3518279.38472399;0.35402;
8;segmentation;2100;30;210;97;8;2083;19;3849556.56970608;0.232013;7;65;3652421.38056753;0.387022;
8;segmentation;2100;30;210;98;8;22930;36;3684566.81739528;0.373021;7;82;3699214.52505984;0.486028;
8;segmentation;2100;30;210;99;8;16542;27;3535869.1861306;0.329019;7;61;3934296.84292056;0.427025;
8;segmentation;2100;30;210;0;8;42;18;3594998.1373896;0.224013;8;74;3722586.8653759;0.418024;
8;segmentation;2100;30;210;1;8;18468;19;4042584.63274288;0.225013;8;46;3565724.75610229;0.307017;
8;segmentation;2100;30;210;2;8;6335;32;3593030.67812733;0.35302;8;62;3548490.82199056;0.385022;
8;segmentation;2100;30;210;3;8;26501;28;3602064.64721352;0.312018;8;78;3689594.62769463;0.479027;
8;segmentation;2100;30;210;4;8;19170;23;3685953.21070124;0.277016;8;50;3480278.18590127;0.331019;
8;segmentation;2100;30;210;5;8;15725;23;3769921.69645587;0.282016;8;61;3687809.18977192;0.376022;
8;segmentation;2100;30;210;6;8;11479;25;3913799.31697869;0.306018;8;61;3515068.93030206;0.360021;
8;segmentation;2100;30;210;7;8;29359;27;3613886.83064737;0.323018;8;61;3534644.85669759;0.395023;
8;segmentation;2100;30;210;8;8;26963;23;3847808.66289445;0.238014;8;67;3521858.56860319;0.393023;
8;segmentation;2100;30;210;9;8;24465;27;3477330.79521962;0.307018;8;72;3690585.29942874;0.408023;
8;segmentation;2100;30;210;10;8;5706;43;3460610.64678407;0.460026;8;52;3548993.68886831;0.326019;
8;segmentation;2100;30;210;11;8;28146;25;3369407.54428432;0.257015;8;60;3518091.10003979;0.375022;
8;segmentation;2100;30;210;12;8;23282;39;3594388.99003554;0.397023;8;83;3496046.05678902;0.508029;
8;segmentation;2100;30;210;13;8;16828;46;3447534.13170919;0.507029;8;101;3443748.62043271;0.627036;
8;segmentation;2100;30;210;14;8;9962;38;3559567.6498021;0.377022;8;88;3667960.05349252;0.51403;
8;segmentation;2100;30;210;15;8;492;26;3625481.10483765;0.341019;8;80;3513207.58162534;0.484028;
8;segmentation;2100;30;210;16;8;2996;18;3598439.0756487;0.213012;8;63;3479214.13127985;0.373021;
8;segmentation;2100;30;210;17;8;11943;29;3600380.12085656;0.312018;8;70;3488496.00431598;0.413023;
8;segmentation;2100;30;210;18;8;4828;37;3634488.49225349;0.377022;8;75;3540888.34534189;0.401023;
8;segmentation;2100;30;210;19;8;5437;27;3506961.35999451;0.300017;8;53;3541362.96792099;0.337019;
8;segmentation;2100;30;210;20;8;32392;23;3367678.73400459;0.254014;8;66;3599949.3784454;0.416024;
8;segmentation;2100;30;210;21;8;14605;24;3809242.13177508;0.292017;8;67;3583246.02056548;0.373021;
8;segmentation;2100;30;210;22;8;3903;38;3537187.82532384;0.35502;8;86;3543201.30955347;0.466027;
8;segmentation;2100;30;210;23;8;154;36;3539451.77465038;0.405023;8;63;3544975.46421;0.415024;
8;segmentation;2100;30;210;24;8;293;22;3850700.04599145;0.257015;8;79;3612244.93988606;0.489028;
8;segmentation;2100;30;210;25;8;12383;19;3728872.10759467;0.235013;8;88;3559691.72238851;0.612035;
8;segmentation;2100;30;210;26;8;17422;33;3507692.30034336;0.412024;8;82;3518916.43013508;0.431025;
8;segmentation;2100;30;210;27;8;18717;37;3805242.05047163;0.379022;8;66;3728855.02497508;0.387022;
8;segmentation;2100;30;210;28;8;19719;33;3657567.96329809;0.337019;8;85;3600799.41244932;0.468027;
8;segmentation;2100;30;210;29;8;19896;23;4178716.43948731;0.294017;8;71;3617673.79872057;0.431024;
8;segmentation;2100;30;210;30;8;5448;40;3601212.54900059;0.426024;8;83;3569903.87403788;0.481027;
8;segmentation;2100;30;210;31;8;21727;36;3626959.10669915;0.359021;8;71;3533892.37427075;0.434025;
8;segmentation;2100;30;210;32;8;14772;18;3433853.74987118;0.215012;8;68;3473367.70653616;0.392022;
8;segmentation;2100;30;210;33;8;11539;15;3615068.47091679;0.187011;8;54;3528892.83835363;0.35102;
8;segmentation;2100;30;210;34;8;1870;20;3570627.95623723;0.246014;8;52;3674445.3943752;0.327018;
8;segmentation;2100;30;210;35;8;19913;26;3500569.46162563;0.292017;8;70;3602293.51224361;0.500029;
8;segmentation;2100;30;210;36;8;25668;34;3551548.34114464;0.414024;8;60;3695606.70171039;0.420024;
8;segmentation;2100;30;210;37;8;26300;27;3323800.22225615;0.322018;8;62;3549262.11231043;0.365021;
8;segmentation;2100;30;210;38;8;17036;29;3489625.47984514;0.331019;8;69;3646488.73820408;0.457026;
8;segmentation;2100;30;210;39;8;9895;36;3636268.27621803;0.386022;8;75;3511395.14643226;0.439025;
8;segmentation;2100;30;210;40;8;28704;28;3736403.31223618;0.337019;8;69;3804278.44055996;0.399023;
8;segmentation;2100;30;210;41;8;23812;18;3692613.37889352;0.236013;8;79;3502289.1153983;0.475027;
8;segmentation;2100;30;210;42;8;31323;22;3571106.64813147;0.257015;8;75;3818753.28357607;0.423025;
8;segmentation;2100;30;210;43;8;30334;22;3639706.41153023;0.264015;8;56;3458640.40051387;0.368021;
8;segmentation;2100;30;210;44;8;17674;22;3530153.37846626;0.260015;8;73;3450330.17361623;0.429025;
8;segmentation;2100;30;210;45;8;4665;24;3495709.15920197;0.298017;8;54;3549047.5285391;0.341019;
8;segmentation;2100;30;210;46;8;15142;29;3544034.24262877;0.363021;8;62;3694051.71781797;0.365021;
8;segmentation;2100;30;210;47;8;7712;18;3600426.39845768;0.227013;8;72;3553918.76641814;0.414024;
8;segmentation;2100;30;210;48;8;28254;17;3729451.28266886;0.225013;8;85;3809202.92340451;0.499028;
8;segmentation;2100;30;210;49;8;6869;44;3611325.53667799;0.35402;8;50;3799798.38954343;0.333019;
8;segmentation;2100;30;210;50;8;25548;25;3735423.39633291;0.330019;8;53;3744573.28308914;0.344019;
8;segmentation;2100;30;210;51;8;27645;32;3482841.52897929;0.332019;8;63;3493408.85444095;0.386022;
8;segmentation;2100;30;210;52;8;32663;35;3478745.6975202;0.35202;8;95;3455729.9726534;0.563032;
8;segmentation;2100;30;210;53;8;32758;35;3593514.93202198;0.377022;8;60;3468741.02862064;0.412023;
8;segmentation;2100;30;210;54;8;20038;29;3682572.9864116;0.360021;8;89;3702355.43852535;0.511029;
8;segmentation;2100;30;210;55;8;12860;31;3496541.72039452;0.362021;8;60;3860551.48828572;0.361021;
8;segmentation;2100;30;210;56;8;8724;15;3681908.82730419;0.187011;8;74;3610687.2635732;0.422024;
8;segmentation;2100;30;210;57;8;9742;45;3466493.41385839;0.477027;8;73;3552601.49856827;0.421024;
8;segmentation;2100;30;210;58;8;27530;34;3483489.91259604;0.423024;8;67;3718172.07063264;0.414024;
8;segmentation;2100;30;210;59;8;779;32;3546844.8536748;0.365021;8;76;3496897.42932538;0.430025;
8;segmentation;2100;30;210;60;8;12317;35;3556750.32472129;0.386022;8;71;3463589.71065727;0.415024;
8;segmentation;2100;30;210;61;8;3036;19;3442129.68274237;0.250014;8;62;3539746.15958725;0.370021;
8;segmentation;2100;30;210;62;8;22191;25;3422081.52067781;0.288017;8;62;3575032.81374689;0.371021;
8;segmentation;2100;30;210;63;8;1843;18;3486974.90774954;0.224013;8;85;3608161.27307365;0.551032;
8;segmentation;2100;30;210;64;8;289;27;3485238.51172983;0.313018;8;94;3625347.32505487;0.558032;
8;segmentation;2100;30;210;65;8;30107;40;3581089.20863002;0.448026;8;62;3616119.7057013;0.398023;
8;segmentation;2100;30;210;66;8;9041;20;3577003.75876231;0.258015;8;61;3617660.77528349;0.372021;
8;segmentation;2100;30;210;67;8;8943;21;3605167.43141107;0.255015;8;77;3609544.27553757;0.440025;
8;segmentation;2100;30;210;68;8;19265;29;3606249.16676512;0.35502;8;93;3681222.94484525;0.549031;
8;segmentation;2100;30;210;69;8;22649;27;3327482.62296341;0.310018;8;78;3638000.70234212;0.51903;
8;segmentation;2100;30;210;70;8;27447;22;3565466.01527216;0.260015;8;53;3614514.41538717;0.330019;
8;segmentation;2100;30;210;71;8;23806;20;3922229.18025599;0.260015;8;95;3600636.73543231;0.551032;
8;segmentation;2100;30;210;72;8;15891;20;3560728.3836046;0.272016;8;60;3675209.91835621;0.386022;
8;segmentation;2100;30;210;73;8;6730;19;3969019.49087451;0.248014;8;59;3697004.21356234;0.375021;
8;segmentation;2100;30;210;74;8;24371;15;3655262.48284326;0.197011;8;52;3548393.05220957;0.367021;
8;segmentation;2100;30;210;75;8;15351;22;3527878.91284226;0.250014;8;53;3611530.57127209;0.35102;
8;segmentation;2100;30;210;76;8;15007;41;3553332.152891;0.367021;8;63;3574015.97455794;0.398023;
8;segmentation;2100;30;210;77;8;31102;22;3453180.77293348;0.267015;8;93;3574320.51358036;0.574033;
8;segmentation;2100;30;210;78;8;24394;28;3694688.49733647;0.288017;8;81;3588131.18017838;0.52803;
8;segmentation;2100;30;210;79;8;3549;23;3698381.28584237;0.260015;8;73;3612228.97051045;0.431025;
8;segmentation;2100;30;210;80;8;19630;28;3605943.81105204;0.316018;8;51;3817558.03538119;0.34702;
8;segmentation;2100;30;210;81;8;12624;22;3568279.54646023;0.272016;8;74;3480833.61421133;0.451026;
8;segmentation;2100;30;210;82;8;24085;25;3648616.89431017;0.265015;8;81;3534120.23363791;0.534031;
8;segmentation;2100;30;210;83;8;19955;24;3693546.47548418;0.291017;8;50;3581930.61213704;0.331019;
8;segmentation;2100;30;210;84;8;18757;19;3521913.61483404;0.239014;8;56;3589947.47358953;0.388022;
8;segmentation;2100;30;210;85;8;11841;26;3459737.27294846;0.281016;8;85;3566950.88742316;0.477027;
8;segmentation;2100;30;210;86;8;4967;21;3499181.43897146;0.269015;8;78;3585454.83531319;0.475027;
8;segmentation;2100;30;210;87;8;7377;18;3471904.57575015;0.237013;8;72;3596287.60526486;0.414024;
8;segmentation;2100;30;210;88;8;13932;19;3720055.24757972;0.241014;8;52;3582017.25682603;0.35702;
8;segmentation;2100;30;210;89;8;26309;32;3619686.39879371;0.34402;8;69;3709085.60652259;0.419024;
8;segmentation;2100;30;210;90;8;16945;47;3763346.71990591;0.479027;8;58;3544177.97566301;0.365021;
8;segmentation;2100;30;210;91;8;32440;22;3607364.14917713;0.268015;8;64;3560646.63615653;0.422024;
8;segmentation;2100;30;210;92;8;24627;27;3499801.61880272;0.300017;8;74;3582215.53054118;0.448026;
8;segmentation;2100;30;210;93;8;11324;20;3529290.00236855;0.233013;8;82;3418662.943339;0.481027;
8;segmentation;2100;30;210;94;8;5538;21;3376679.03569987;0.241014;8;64;3636151.58940079;0.382022;
8;segmentation;2100;30;210;95;8;21539;22;3485650.45107343;0.267015;8;61;3391539.20409001;0.408023;
8;segmentation;2100;30;210;96;8;16119;20;3803301.11842276;0.229013;8;59;3544621.39367231;0.35802;
8;segmentation;2100;30;210;97;8;2083;19;3849556.56970608;0.232013;8;76;3600612.56780174;0.439025;
8;segmentation;2100;30;210;98;8;22930;36;3684566.81739528;0.373021;8;70;3935014.1199662;0.426024;
8;segmentation;2100;30;210;99;8;16542;27;3535869.1861306;0.329019;8;49;3880995.90057794;0.34502;
8;segmentation;2100;40;210;0;7;42;34;2733592.25988212;0.446026;0;34;2733592.25988212;0.446026;
8;segmentation;2100;40;210;1;7;18468;36;3006990.65789829;0.420024;0;36;3006990.65789829;0.420024;
8;segmentation;2100;40;210;2;7;6335;34;2760338.48832878;0.419024;0;34;2760338.48832878;0.419024;
8;segmentation;2100;40;210;3;7;26501;27;2769167.3836601;0.392022;0;27;2769167.3836601;0.392022;
8;segmentation;2100;40;210;4;7;19170;20;3189944.55197768;0.311018;0;20;3189944.55197768;0.311018;
8;segmentation;2100;40;210;5;7;15725;40;2805721.76407743;0.467027;0;40;2805721.76407743;0.467027;
8;segmentation;2100;40;210;6;7;11479;23;2884050.08101259;0.341019;0;23;2884050.08101259;0.341019;
8;segmentation;2100;40;210;7;7;29359;20;2979289.13887984;0.307018;0;20;2979289.13887984;0.307018;
8;segmentation;2100;40;210;8;7;26963;34;3060529.69769017;0.400023;0;34;3060529.69769017;0.400023;
8;segmentation;2100;40;210;9;7;24465;21;2802073.7219339;0.312018;0;21;2802073.7219339;0.312018;
8;segmentation;2100;40;210;10;7;5706;21;2982130.22868904;0.309018;0;21;2982130.22868904;0.309018;
8;segmentation;2100;40;210;11;7;28146;29;2867250.35653841;0.362021;0;29;2867250.35653841;0.362021;
8;segmentation;2100;40;210;12;7;23282;22;2890816.18220243;0.323018;0;22;2890816.18220243;0.323018;
8;segmentation;2100;40;210;13;7;16828;17;2900182.42578751;0.275016;0;17;2900182.42578751;0.275016;
8;segmentation;2100;40;210;14;7;9962;26;2892071.10421704;0.384022;0;26;2892071.10421704;0.384022;
8;segmentation;2100;40;210;15;7;492;20;2937007.46632777;0.329019;0;20;2937007.46632777;0.329019;
8;segmentation;2100;40;210;16;7;2996;19;2997555.01356369;0.34502;0;19;2997555.01356369;0.34502;
8;segmentation;2100;40;210;17;7;11943;67;2930830.58759563;0.603035;0;67;2930830.58759563;0.603035;
8;segmentation;2100;40;210;18;7;4828;27;2710708.40078326;0.365021;0;27;2710708.40078326;0.365021;
8;segmentation;2100;40;210;19;7;5437;32;2851127.89164024;0.378022;0;32;2851127.89164024;0.378022;
8;segmentation;2100;40;210;20;7;32392;21;3020670.89905675;0.329019;0;21;3020670.89905675;0.329019;
8;segmentation;2100;40;210;21;7;14605;21;2937438.81035572;0.271016;0;21;2937438.81035572;0.271016;
8;segmentation;2100;40;210;22;7;3903;32;2909041.15861203;0.375022;0;32;2909041.15861203;0.375022;
8;segmentation;2100;40;210;23;7;154;22;2997882.19963475;0.323018;0;22;2997882.19963475;0.323018;
8;segmentation;2100;40;210;24;7;293;22;3055369.63589893;0.317018;0;22;3055369.63589893;0.317018;
8;segmentation;2100;40;210;25;7;12383;28;3023489.17386515;0.380022;0;28;3023489.17386515;0.380022;
8;segmentation;2100;40;210;26;7;17422;18;2961902.9408315;0.274016;0;18;2961902.9408315;0.274016;
8;segmentation;2100;40;210;27;7;18717;38;2809475.13065913;0.425024;0;38;2809475.13065913;0.425024;
8;segmentation;2100;40;210;28;7;19719;43;2826466.1154479;0.482028;0;43;2826466.1154479;0.482028;
8;segmentation;2100;40;210;29;7;19896;21;2948029.18017459;0.288017;0;21;2948029.18017459;0.288017;
8;segmentation;2100;40;210;30;7;5448;24;2868668.48578275;0.410023;0;24;2868668.48578275;0.410023;
8;segmentation;2100;40;210;31;7;21727;21;2881523.62649447;0.321018;0;21;2881523.62649447;0.321018;
8;segmentation;2100;40;210;32;7;14772;23;2818429.985719;0.301017;0;23;2818429.985719;0.301017;
8;segmentation;2100;40;210;33;7;11539;25;3014949.58127765;0.399023;0;25;3014949.58127765;0.399023;
8;segmentation;2100;40;210;34;7;1870;21;2994852.10974177;0.327019;0;21;2994852.10974177;0.327019;
8;segmentation;2100;40;210;35;7;19913;44;3028769.31862686;0.575033;0;44;3028769.31862686;0.575033;
8;segmentation;2100;40;210;36;7;25668;30;2699326.80213949;0.421024;0;30;2699326.80213949;0.421024;
8;segmentation;2100;40;210;37;7;26300;19;2756712.50144343;0.306018;0;19;2756712.50144343;0.306018;
8;segmentation;2100;40;210;38;7;17036;21;2785363.68221597;0.307018;0;21;2785363.68221597;0.307018;
8;segmentation;2100;40;210;39;7;9895;21;2942486.69144121;0.317018;0;21;2942486.69144121;0.317018;
8;segmentation;2100;40;210;40;7;28704;22;2815165.79646027;0.34202;0;22;2815165.79646027;0.34202;
8;segmentation;2100;40;210;41;7;23812;24;3036189.49847452;0.315018;0;24;3036189.49847452;0.315018;
8;segmentation;2100;40;210;42;7;31323;21;2893634.11304408;0.266015;0;21;2893634.11304408;0.266015;
8;segmentation;2100;40;210;43;7;30334;29;3092203.16096438;0.323018;0;29;3092203.16096438;0.323018;
8;segmentation;2100;40;210;44;7;17674;37;3041756.67665674;0.454026;0;37;3041756.67665674;0.454026;
8;segmentation;2100;40;210;45;7;4665;30;3059498.35009089;0.434025;0;30;3059498.35009089;0.434025;
8;segmentation;2100;40;210;46;7;15142;29;2911227.50644112;0.373021;0;29;2911227.50644112;0.373021;
8;segmentation;2100;40;210;47;7;7712;19;2619166.62643365;0.293017;0;19;2619166.62643365;0.293017;
8;segmentation;2100;40;210;48;7;28254;21;2824515.97808167;0.283016;0;21;2824515.97808167;0.283016;
8;segmentation;2100;40;210;49;7;6869;18;3009488.19115131;0.246014;0;18;3009488.19115131;0.246014;
8;segmentation;2100;40;210;50;7;25548;22;2963616.13729275;0.326019;0;22;2963616.13729275;0.326019;
8;segmentation;2100;40;210;51;7;27645;20;3011435.15120397;0.302017;0;20;3011435.15120397;0.302017;
8;segmentation;2100;40;210;52;7;32663;23;2902050.604989;0.298017;0;23;2902050.604989;0.298017;
8;segmentation;2100;40;210;53;7;32758;21;2767678.97343991;0.339019;0;21;2767678.97343991;0.339019;
8;segmentation;2100;40;210;54;7;20038;49;2782300.82217671;0.569033;0;49;2782300.82217671;0.569033;
8;segmentation;2100;40;210;55;7;12860;21;2943100.78501061;0.315018;0;21;2943100.78501061;0.315018;
8;segmentation;2100;40;210;56;7;8724;20;2763156.04418831;0.35402;0;20;2763156.04418831;0.35402;
8;segmentation;2100;40;210;57;7;9742;19;2916488.10793712;0.278016;0;19;2916488.10793712;0.278016;
8;segmentation;2100;40;210;58;7;27530;17;2953792.04270588;0.260015;0;17;2953792.04270588;0.260015;
8;segmentation;2100;40;210;59;7;779;20;2741051.4297921;0.289017;0;20;2741051.4297921;0.289017;
8;segmentation;2100;40;210;60;7;12317;29;3031299.86725821;0.332019;0;29;3031299.86725821;0.332019;
8;segmentation;2100;40;210;61;7;3036;28;2806459.51594803;0.413024;0;28;2806459.51594803;0.413024;
8;segmentation;2100;40;210;62;7;22191;26;2869300.19529167;0.389022;0;26;2869300.19529167;0.389022;
8;segmentation;2100;40;210;63;7;1843;32;2758379.57399045;0.451026;0;32;2758379.57399045;0.451026;
8;segmentation;2100;40;210;64;7;289;36;2923767.24130882;0.509029;0;36;2923767.24130882;0.509029;
8;segmentation;2100;40;210;65;7;30107;34;2841922.07115565;0.426024;0;34;2841922.07115565;0.426024;
8;segmentation;2100;40;210;66;7;9041;18;2797944.07716665;0.269015;0;18;2797944.07716665;0.269015;
8;segmentation;2100;40;210;67;7;8943;17;2895998.96293865;0.295017;0;17;2895998.96293865;0.295017;
8;segmentation;2100;40;210;68;7;19265;30;2911901.99714517;0.316018;0;30;2911901.99714517;0.316018;
8;segmentation;2100;40;210;69;7;22649;18;2933373.04693359;0.278016;0;18;2933373.04693359;0.278016;
8;segmentation;2100;40;210;70;7;27447;26;2803109.67918447;0.382022;0;26;2803109.67918447;0.382022;
